Id,Workstation,Stream,Job,Server run,Schedule,Script,User id run,Dependency,Stream related
341,B03ACIAPP018,EIW_EM_WKLY_LOAD,EIW_COB_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMWKLY_DLY,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE,B03ACIAPP018#EIW_EM_DLY_LOAD.EIW_EODEM_DOWN",EIW_EM_WKLYLOAD
76,B03ACIAPP017,EIW_EM_WKLY_LOAD,EIW_COB_LOAD_EM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMWKLY_DLY,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE,B03ACIAPP017#EIW_EM_DLY_LOAD.EIW_EODEM_DOWN",EIW_EM_WKLYLOAD
26,B03ACIAPP019,EIW_TREND_W_30,EIW_TREND_LOAD_30,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMTREND_WK,omatic,"EIW_TREND_30,",EIW_TREND_W30
266,B03ACIAPP019,EIW_TREND_W_30,EIW_TREND_LOAD_DM_30,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMTREND_WK,omatic,"EIW_TREND_30,",EIW_TREND_W30
68,B03ACIAPP017,EIW_WSAI_SWP_EM,EIW_SCED_SWP_LOAD_EM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMSCED_SWP,omatic,B03ACIAPP019#EIW_PST_SWP_W_30.EIW_SCED_SWP_30,EIW_WSAI_SWPEM
348,B03ACIAPP018,EIW_WSAI_SWP_EM,EIW_SCED_SWP_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMSCED_SWP,omatic,B03ACIAPP019#EIW_PST_SWP_W_30.EIW_SCED_SWP_30,EIW_WSAI_SWPEM
242,B03ACIAPP018,EIW_WSAI_SND_EM,EIW_SCED_SND_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMSCED_SND,omatic,B03ACIAPP019#EIW_PST_SND_W_30.EIW_SCED_SND_30,EIW_WSAI_SNDEM
179,B03ACIAPP017,EIW_WSAI_SND_EM,EIW_SCED_SND_LOAD_EM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMSCED_SND,omatic,B03ACIAPP019#EIW_PST_SND_W_EM.EIW_SCED_SND_EM,EIW_WSAI_SNDEM
248,B03ACIAPP018,EIW_WSAI_SHW_EM,EIW_SCED_SYSHW_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMSCED_SHW,omatic,B03ACIAPP019#EIW_PST_SHW_W_30.EIW_SCED_SYSHW_30,EIW_WSAI_SHWEM
166,B03ACIAPP017,EIW_WSAI_SHW_EM,EIW_SCED_SYSHW_LOAD_EM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMSCED_SHW,omatic,B03ACIAPP019#EIW_PST_SHW_W_30.EIW_SCED_SYSHW_30,EIW_WSAI_SHWEM
20,B03ACIAPP017,EIW_WSAI_IBU_EM,EIW_SCED_IBU_LOAD_EM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMSCED_IBU,omatic,B03ACIAPP019#EIW_PST_IBU_W_EM.EIW_SCED_IBU_EM,EIW_WSAI_IBUEM
328,B03ACIAPP018,EIW_WSAI_IBU_EM,EIW_SCED_IBU_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMSCED_IBU,omatic,B03ACIAPP019#EIW_PST_IBU_W_30.EIW_SCED_IBU_30,EIW_WSAI_IBUEM
253,B03ACIAPP018,EIW_WSAI_GTS_EM,EIW_SCED_GTS_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMSCED_GTS,omatic,B03ACIAPP019#EIW_PST_GTS_W_30.EIW_SCED_GTS_30,EIW_WSAI_GTSEM
142,B03ACIAPP017,EIW_WSAI_GTS_EM,EIW_SCED_GTS_LOAD_EM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMSCED_GTS,omatic,B03ACIAPP019#EIW_PST_GTS_W_30.EIW_SCED_GTS_30,EIW_WSAI_GTSEM
16,B03ACIAPP017,EIW_WSAI_GBS_EM,EIW_SCED_GBS_LOAD_EM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMSCED_GBS,omatic,B03ACIAPP019#EIW_PST_GBS_W_EM.EIW_SCED_GBS_EM,EIW_WSAI_GBSEM
329,B03ACIAPP018,EIW_WSAI_GBS_EM,EIW_SCED_GBS_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMSCED_GBS,omatic,B03ACIAPP019#EIW_PST_GBS_W_30.EIW_SCED_GBS_30,EIW_WSAI_GBSEM
119,B03ACIAPP017,EIW_EM_RDMAP_DLY,EIW_RM_DLY_LOAD_EM,B03ACIAPP017.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh EM_RM_DLY,omatic,"B03ACIAPP019#EIW_RM_D_30.EIW_ROADMAP_FACT_30_D,B03ACIAPP019#EIW_RM_W_30.EIW_ROADMAP_FACT_30_W",EIW_EM_RDMAPDLY
265,B03ACIAPP018,EIW_EM_RDMAP_DLY,EIW_RM_DLY_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh EM_RM_DLY,omatic,"B03ACIAPP019#EIW_RM_D_30.EIW_ROADMAP_FACT_30_D,B03ACIAPP019#EIW_RM_W_30.EIW_ROADMAP_FACT_30_W",EIW_EM_RDMAPDLY
116,B03ACIAPP017,EIW_EM_ODI_DLY,EIW_EM_ODI_D,B03ACIAPP017.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh EMDAILY_GI,omatic,B03ACIAPP017#EIW_OPPINIT_30_W.EIW_OPPINIT_30,EIW_EM_ODIDLY
274,B03ACIAPP018,EIW_EM_ODI_DLY,EIW_EM_ODI_D,B03ACIAPP018.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh EMDAILY_GI,omatic,B03ACIAPP017#EIW_OPPINIT_30_W.EIW_OPPINIT_30,EIW_EM_ODIDLY
351,B03ACIAPP018,EIW_EM_DLY_LOAD,EIW_DLY_OPP_STAR_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh EMDAILY,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_DM_30_DONE,B03ACIAPP019#EIW_SWGOPPC_D_30.EIW_SWGOPPC_30,B03ACIAPP018#EIW_EODEM_DOWN",EIW_EM_DLYLOAD
49,B03ACIAPP017,EIW_EM_DLY_LOAD,EIW_DLY_OPP_STAR_LOAD_EM,B03ACIAPP017.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh EMDAILY,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_DM_30_DONE,B03ACIAPP019#EIW_EODEM_DOWN",EIW_EM_DLYLOAD
252,B03ACIAPP018,EIW_EM_WKLY_LOAD,EIW_WEEKLY_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMADPM_WK,omatic,"B03ACIAPP017#EIW_PM_WKLY_EM.EIW_PM_WKLYHANDOFF,B03ACIAPP019#EIW_RM_W_30.EIW_ROADMAP_FACT_30_W,B03ACIAPP019#EIW_SNAP_WKLY_30.EIW_SNAP_WK_30",EIW_EM_WKLYLOAD
145,B03ACIAPP017,EIW_EM_WKLY_LOAD,EIW_WEEKLY_LOAD_EM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMADPM_WK,omatic,"B03ACIAPP017#EIW_PM_WKLY_EM.EIW_PM_WKLYHANDOFF,B03ACIAPP019#EIW_RM_W_30.EIW_ROADMAP_FACT_30_W,B03ACIAPP019#EIW_SNAP_WKLY_30.EIW_SNAP_WK_30",EIW_EM_WKLYLOAD
112,B03ACIAPP017,EIW_EM_QTRSOL,EIW_SOL_LOAD_EM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMADPM_FRI,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE",EIW_EMQTRSOL
302,B03ACIAPP018,EIW_EM_QTRSOL,EIW_SOL_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh EMADPM_FRI,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE",EIW_EMQTRSOL
154,B03ACIAPP017,EIW_EM_LOAD,EIW_DAILY_LOAD_EM,B03ACIAPP017.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh EMADPM_DLY,omatic,"B03ACIAPP017#EIW_PM_DLY_EM.EIW_PM_DLYHANDOFF,B03ACIAPP019#EIW_OPPFD_QTR_30.EIW_OPP_FCST_DEC_QTR_30",EIW_EMLOAD
314,B03ACIAPP018,EIW_EM_LOAD,EIW_DAILY_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh EMADPM_DLY,omatic,"B03ACIAPP017#EIW_PM_DLY_EM.EIW_PM_DLYHANDOFF,B03ACIAPP019#EIW_OPPFD_QTR_30.EIW_OPP_FCST_DEC_QTR_30",EIW_EMLOAD
332,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE85_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,Thu,/home/omatic/cdw/submit_PM.sh ARDE85,omatic,B03ACIAPP018#/db2/db2load1/data/ARDE/data_test/group_arde85_ready_to_load,EIW_DMARDELOAD
140,B03ACIAPP017,EIW_PDA_ARDELOAD,EIW_PDA_ARDE85_LOAD,B03ACIAPP017.ahe.boulder.ibm.com,Thu,/home/omatic/cdw/submit_PM.sh ARDE85,omatic,B03ACIAPP017#/db2/db2load1/data/ARDE/data_test/group_arde85_ready_for_pda,EIW_PDAARDELOAD
69,B03ACIAPP017,EIW_PDA_ARDELOAD,EIW_PDA_ARDE84_LOAD,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh ARDE84,omatic,B03ACIAPP017#/db2/db2load1/data/ARDE/data_test/group_arde84_ready_for_pda,EIW_PDAARDELOAD
335,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE84_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh ARDE84,omatic,B03ACIAPP018#/db2/db2load1/data/ARDE/data_test/group_arde84_ready_to_load,EIW_DMARDELOAD
139,B03ACIAPP017,EIW_PDA_ARDELOAD,EIW_PDA_ARDE83_LOAD,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh ARDE83,omatic,B03ACIAPP017#/db2/db2load1/data/ARDE/data_test/group_arde83_ready_for_pda,EIW_PDAARDELOAD
256,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE83_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh ARDE83,omatic,B03ACIAPP018#/db2/db2load1/data/ARDE/data_test/group_arde83_ready_to_load * File:  /db2/db2load1/data/ARDE/data_test/group_arde83_ready_to_load  ,EIW_DMARDELOAD
36,B03ACIAPP017,EIW_PDA_ARDELOAD,EIW_PDA_ARDE55_LOAD,B03ACIAPP017.ahe.boulder.ibm.com,Thu,/home/omatic/cdw/submit_PM.sh ARDE55,omatic,B03ACIAPP017#/db2/db2load1/data/ARDE/data_test/group_arde55_ready_for_pda,EIW_PDAARDELOAD
320,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE55_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,Thu,/home/omatic/cdw/submit_PM.sh ARDE55,omatic,/db2/db2load1/data/ARDE/data_test/group_arde55_ready_to_load,EIW_DMARDELOAD
305,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE52_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh ARDE52,omatic,/db2/db2load1/data/ARDE/data_test/group_arde52_ready_to_load,EIW_DMARDELOAD
197,B03ACIAPP017,EIW_PDA_ARDELOAD,EIW_PDA_ARDE52_LOAD,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh ARDE52,omatic,B03ACIAPP017#/db2/db2load1/data/ARDE/data_test/group_arde52_ready_for_pda,EIW_PDAARDELOAD
347,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE28_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh ARDE28,omatic,B03ACIAPP018#/db2/db2load1/data/ARDE/data_test/group_arde28_ready_to_load,EIW_DMARDELOAD
55,B03ACIAPP017,EIW_PDA_ARDELOAD,EIW_PDA_ARDE28_LOAD,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh ARDE28,omatic,B03ACIAPP017#/db2/db2load1/data/ARDE/data_test/group_arde28_ready_for_pda,EIW_PDAARDELOAD
261,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE21_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh ARDE21,omatic,B03ACIAPP018#/db2/db2load1/data/ARDE/data_test/group_arde21_ready_to_load,EIW_DMARDELOAD
224,B03ACIAPP017,EIW_PDA_ARDELOAD,EIW_PDA_ARDE21_LOAD,B03ACIAPP017.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh ARDE21,omatic,B03ACIAPP017#/db2/db2load1/data/ARDE/data_test/group_arde21_ready_for_pda,EIW_PDAARDELOAD
230,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE07_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,Thu,/home/omatic/cdw/submit_PM.sh ARDE07,omatic,/db2/db2load1/data/ARDE/data_test/group_arde07_ready_to_load,EIW_DMARDELOAD
110,B03ACIAPP017,EIW_PDA_ARDELOAD,EIW_PDA_ARDE07_LOAD,B03ACIAPP017.ahe.boulder.ibm.com,Thu,/home/omatic/cdw/submit_PM.sh ARDE07,omatic,B03ACIAPP017#/db2/db2load1/data/ARDE/data_test/group_arde07_ready_for_pda,EIW_PDAARDELOAD
218,B03ACIAPP017,EIW_PDA_ARDELOAD,EIW_PDA_ARDE05_LOAD,B03ACIAPP017.ahe.boulder.ibm.com,Thu,/home/omatic/cdw/submit_PM.sh ARDE05,omatic,B03ACIAPP017#/db2/db2load1/data/ARDE/data_test/group_arde05_ready_for_pda,EIW_PDAARDELOAD
315,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE05_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,Thu,/home/omatic/cdw/submit_PM.sh ARDE05,omatic,/db2/db2load1/data/ARDE/data_test/group_arde05_ready_to_load,EIW_DMARDELOAD
296,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE04_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh ARDE04,omatic,/db2/db2load1/data/ARDE/data_test/group_arde04_ready_to_load,EIW_DMARDELOAD
81,B03ACIAPP017,EIW_PDA_ARDELOAD,EIW_PDA_ARDE04_LOAD,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh ARDE04,omatic,B03ACIAPP017#/db2/db2load1/data/ARDE/data_test/group_arde04_ready_for_pda,EIW_PDAARDELOAD
201,B03ACIAPP017,EIW_PDA_ARDELOAD,EIW_PDA_ARDE03_LOAD,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh ARDE03,omatic,B03ACIAPP017#/db2/db2load1/data/ARDE/data_test/group_arde03_ready_for_pda,EIW_PDAARDELOAD
249,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE03_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh ARDE03,omatic,B03ACIAPP018#/db2/db2load1/data/ARDE/data_test/group_arde03_ready_to_load,EIW_DMARDELOAD
188,B03ACIAPP017,EIW_PDA_ARDELOAD,EIW_PDA_ARDE02_LOAD,B03ACIAPP017.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh ARDE02,omatic,B03ACIAPP017#/db2/db2load1/data/ARDE/data_test/group_arde02_ready_for_pda,EIW_PDAARDELOAD
340,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE02_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh ARDE02,omatic,B03ACIAPP018#/db2/db2load1/data/ARDE/data_test/group_arde02_ready_to_load,EIW_DMARDELOAD
292,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE01_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh ARDE01,omatic,B03ACIAPP018#/db2/db2load1/data/ARDE/data_test/group_arde01_ready_to_load,EIW_DMARDELOAD
182,B03ACIAPP017,EIW_PDA_ARDELOAD,EIW_PDA_ARDE01_LOAD,B03ACIAPP017.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh ARDE01,omatic,B03ACIAPP017#/db2/db2load1/data/ARDE/data_test/group_arde01_ready_for_pda,EIW_PDAARDELOAD
205,B03ACIAPP017,EIW_AP_ODI_WKL,EIW_AP_ODI_L,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APWKLY_GI,omatic,B03ACIAPP017#EIW_OPPINIT_AP_W.EIW_OPPINIT_AP,EIW_AP_ODIWKL
324,B03ACIAPP018,EIW_AP_ODI_WKL,EIW_AP_ODI_L,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APWKLY_GI,omatic,B03ACIAPP017#EIW_OPPINIT_AP_W.EIW_OPPINIT_AP,EIW_AP_ODIWKL
159,B03ACIAPP017,EIW_AP_WKLY_LOAD,EIW_COB_LOAD_AP,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APWKLY_DLY,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AP_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE,B03ACIAPP017#EIW_AP_DLY_LOAD.EIW_EODAP_DOWN",EIW_AP_WKLYLOAD
246,B03ACIAPP018,EIW_AP_WKLY_LOAD,EIW_COB_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APWKLY_DLY,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AP_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE,B03ACIAPP018#EIW_AP_DLY_LOAD.EIW_EODAP_DOWN",EIW_AP_WKLYLOAD
227,B03ACIAPP019,EIW_TREND_W_AP,EIW_TREND_LOAD_DM_AP,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APTREND_WK,omatic,EIW_TREND_AP,EIW_TREND_WAP
168,B03ACIAPP019,EIW_TREND_W_AP,EIW_TREND_LOAD_AP,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APTREND_WK,omatic,"EIW_TREND_AP,",EIW_TREND_WAP
312,B03ACIAPP018,EIW_WSAI_SWP_AP,EIW_SCED_SWP_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APSCED_SWP,omatic,B03ACIAPP019#EIW_PST_SWP_W_AP.EIW_SCED_SWP_AP,EIW_WSAI_SWPAP
117,B03ACIAPP017,EIW_WSAI_SWP_AP,EIW_SCED_SWP_LOAD_AP,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APSCED_SWP,omatic,B03ACIAPP019#EIW_PST_SWP_W_AP.EIW_SCED_SWP_AP,EIW_WSAI_SWPAP
337,B03ACIAPP018,EIW_WSAI_SND_AP,EIW_SCED_SND_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APSCED_SND,omatic,B03ACIAPP019#EIW_PST_SND_W_AP.EIW_SCED_SND_AP,EIW_WSAI_SNDAP
64,B03ACIAPP017,EIW_WSAI_SND_AP,EIW_SCED_SND_LOAD_AP,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APSCED_SND,omatic,B03ACIAPP019#EIW_PST_SND_W_AP.EIW_SCED_SND_AP,EIW_WSAI_SNDAP
286,B03ACIAPP018,EIW_WSAI_SHW_AP,EIW_SCED_SYSHW_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APSCED_SHW,omatic,B03ACIAPP019#EIW_PST_SHW_W_AP.EIW_SCED_SYSHW_AP,EIW_WSAI_SHWAP
208,B03ACIAPP017,EIW_WSAI_SHW_AP,EIW_SCED_SYSHW_LOAD_AP,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APSCED_SHW,omatic,B03ACIAPP019#EIW_PST_SHW_W_AP.EIW_SCED_SYSHW_AP,EIW_WSAI_SHWAP
303,B03ACIAPP018,EIW_WSAI_IBU_AP,EIW_SCED_IBU_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APSCED_IBU,omatic,B03ACIAPP019#EIW_PST_IBU_W_AP.EIW_SCED_IBU_AP,EIW_WSAI_IBUAP
114,B03ACIAPP017,EIW_WSAI_IBU_AP,EIW_SCED_IBU_LOAD_AP,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APSCED_IBU,omatic,B03ACIAPP019#EIW_PST_IBU_W_AP.EIW_SCED_IBU_AP,EIW_WSAI_IBUAP
278,B03ACIAPP018,EIW_WSAI_GTS_AP,EIW_SCED_GTS_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APSCED_GTS,omatic,B03ACIAPP019#EIW_PST_GTS_W_AP.EIW_SCED_GTS_AP,EIW_WSAI_GTSAP
194,B03ACIAPP017,EIW_WSAI_GTS_AP,EIW_SCED_GTS_LOAD_AP,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APSCED_GTS,omatic,B03ACIAPP019#EIW_PST_GTS_W_AP.EIW_SCED_GTS_AP,EIW_WSAI_GTSAP
281,B03ACIAPP018,EIW_WSAI_GBS_AP,EIW_SCED_GBS_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APSCED_GBS,omatic,B03ACIAPP019#EIW_PST_GBS_W_AP.EIW_SCED_GBS_AP,EIW_WSAI_GBSAP
18,B03ACIAPP017,EIW_WSAI_GBS_AP,EIW_SCED_GBS_LOAD_AP,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APSCED_GBS,omatic,B03ACIAPP019#EIW_PST_GBS_W_AP.EIW_SCED_GBS_AP,EIW_WSAI_GBSAP
84,B03ACIAPP017,EIW_AP_RDMAP_DLY,EIW_RM_DLY_LOAD_AP,B03ACIAPP017.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh AP_RM_DLY,omatic,"B03ACIAPP019#EIW_RM_D_AP.EIW_ROADMAP_FACT_AP_D,B03ACIAPP019#EIW_RM_W_AP.EIW_ROADMAP_FACT_AP_W",EIW_AP_RDMAPDLY
298,B03ACIAPP018,EIW_AP_RDMAP_DLY,EIW_RM_DLY_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh AP_RM_DLY,omatic,"B03ACIAPP019#EIW_RM_D_AP.EIW_ROADMAP_FACT_AP_D,B03ACIAPP019#EIW_RM_W_AP.EIW_ROADMAP_FACT_AP_W",EIW_AP_RDMAPDLY
343,B03ACIAPP018,EIW_AP_ODI_DLY,EIW_AP_ODI_D,B03ACIAPP018.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh APDAILY_GI,omatic,B03ACIAPP017#EIW_OPPINIT_AP_W.EIW_OPPINIT_AP,EIW_AP_ODIDLY
60,B03ACIAPP017,EIW_AP_ODI_DLY,EIW_AP_ODI_D,B03ACIAPP017.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh APDAILY_GI,omatic,B03ACIAPP017#EIW_OPPINIT_AP_W.EIW_OPPINIT_AP,EIW_AP_ODIDLY
338,B03ACIAPP018,EIW_AP_DLY_LOAD,EIW_DLY_OPP_STAR_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh APDAILY,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AP_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_DM_AP_DONE,B03ACIAPP019#EIW_SWGOPPC_D_AP.EIW_SWGOPPC_APExternal,Job,Dependency,B03ACIAPP018#EIW_EODAP_DOWNInternal,Job,Dependency",EIW_AP_DLYLOAD
